nan,nan,nan
1.776203924054539640e-01,1.023713798569895195e-01,6.373423156616209173e-02
1.685786483088712873e-01,9.798171160446228489e-02,6.187733433633443164e-02
1.610088297966703885e-01,9.409729768626559632e-02,5.981351073338857932e-02
1.517963574193491871e-01,9.067781554003961908e-02,5.780904587571931985e-02
1.146808260364856613e-01,8.758143643056276462e-02,5.594706410013543935e-02
1.009036593999297488e-01,8.474262745529467789e-02,5.419828973419642953e-02
8.962612865267170770e-02,8.211359228569950486e-02,5.256238923119740947e-02
8.284536253409530149e-02,7.961828296435694008e-02,5.102611824719522488e-02
7.796789343368587533e-02,7.727791167463479716e-02,4.957762126775168421e-02
7.336648726978871327e-02,7.507499636122103026e-02,4.820730999746881268e-02
6.919806687741725248e-02,7.299384854425383651e-02,4.690848400750732144e-02
6.563844697259195449e-02,7.102145610895627126e-02,4.567309425954733243e-02
6.255123657283080674e-02,6.912666195291640447e-02,4.449553521346547719e-02
5.983669055176366047e-02,6.731964254750932852e-02,4.337116353643223621e-02
5.741785868994723346e-02,6.559758851996198847e-02,4.229593630154876438e-02
5.525548665818551947e-02,6.395357595953660157e-02,4.126630154078993890e-02
5.330728332431167865e-02,6.238160741116023644e-02,4.027911351796004125e-02
5.154017417264658563e-02,6.087459764400621198e-02,3.933156680362392965e-02
4.992785824522249366e-02,5.941029918690823863e-02,3.842114319744432960e-02
4.844911482115335510e-02,5.800830544584657800e-02,3.754556996385558648e-02
4.708660260449407109e-02,5.666436371524706528e-02,3.670278558929686297e-02
4.582598902503972477e-02,5.537466608358639075e-02,3.589091180441107698e-02
4.465530760911681774e-02,5.413578363202766613e-02,3.510823044183047220e-02
4.356447676930697011e-02,5.294461259720838198e-02,3.435316412101842992e-02
4.253895909654826363e-02,5.179833081977516102e-02,3.362425999196194670e-02
4.157622940326672484e-02,5.069436215287398406e-02,3.292017585730970530e-02
4.067090426313240553e-02,4.963034570865945683e-02,3.223966877167809553e-02
3.981757468869897426e-02,4.864800126359056232e-02,3.158158430457120441e-02
3.901151976090606183e-02,4.768498233226211441e-02,3.094484822476133157e-02
3.824859699996428081e-02,4.675207477987298327e-02,3.035474729105518826e-02
3.752515411750401153e-02,4.584808214926315573e-02,2.977537231940308865e-02
3.683795681526227245e-02,4.497185246019556881e-02,2.921246339167098138e-02
3.618412849232396922e-02,4.412227934065774543e-02,2.866543946326133296e-02
3.556110092993766680e-02,4.329830224759629448e-02,2.813373861982599450e-02
3.496657315570977920e-02,4.249890603143057638e-02,2.761681842689697741e-02
3.439847607826330977e-02,4.172312003973364936e-02,2.711415605567302559e-02
3.378933193983470890e-02,4.097001690027270160e-02,2.662524818214998673e-02
3.318175529427397352e-02,4.023871100201727169e-02,2.614961071594141401e-02
3.259768833592070064e-02,3.952835728668017967e-02,2.568677840569215040e-02
3.203573630277894990e-02,3.883586628576607414e-02,2.523630435577763412e-02
3.149461683292294895e-02,3.815519588311097610e-02,2.479775948145471545e-02
3.097314826674157917e-02,3.749290897732004968e-02,2.437073183379360325e-02
