1.562049935181330795e+01,1.886796226411320632e+01,2.236067977499789805e+01
1.571287370279542372e+01,1.900383119268322574e+01,2.253974267821174493e+01
1.580561925392358624e+01,1.914007314510579505e+01,2.271915491386068098e+01
1.589872950898907256e+01,1.927668021211121285e+01,2.289890827091981507e+01
1.599219809782257329e+01,1.941364468614793282e+01,2.307899477880264882e+01
1.608601877407831182e+01,1.955095905575989690e+01,2.325940669922600890e+01
1.618018541302910762e+01,1.968861600011539537e+01,2.344013651837377310e+01
1.627469200937455440e+01,1.982660838368478906e+01,2.362117693934829887e+01
1.636953267506436305e+01,1.996492925106422334e+01,2.380252087489893853e+01
1.646470163713876289e+01,2.010357182194248438e+01,2.398416144041729581e+01
1.656019323558755829e+01,2.024252948620798875e+01,2.416609194718913756e+01
1.665600192122947121e+01,2.038179579919296103e+01,2.434830589589344996e+01
1.675212225361311624e+01,2.052136447705171207e+01,2.453079697033913220e+01
1.684854889894081609e+01,2.066122939226995214e+01,2.471355903143048849e+01
1.694527662801642975e+01,2.080138456930210467e+01,2.489658611135268984e+01
1.704230031421814218e+01,2.094182418033346949e+01,2.507987240796889594e+01
1.713961493149714244e+01,2.108254254116423354e+01,2.526341227942099366e+01
1.723721555240287984e+01,2.122353410721220257e+01,2.544720023892607941e+01
1.733509734613566522e+01,2.136479346963128734e+01,2.563123094976125671e+01
1.743325557662709713e+01,2.150631535154266061e+01,2.581549922042956169e+01
1.753168560064889547e+01,2.164809460437568234e+01,2.599999999999998579e+01
1.763038286595046600e+01,2.179012620431555902e+01,2.618472837361501604e+01
1.772934290942559699e+01,2.193240524885493770e+01,2.636967955815920206e+01
1.782856135530850139e+01,2.207492695344651779e+01,2.655484889808261073e+01
1.792803391339941754e+01,2.221768664825389905e+01,2.674023186137321417e+01
1.802775637731993541e+01,2.236067977499788384e+01,2.692582403567250182e+01
1.812772462279807684e+01,2.250390188389558688e+01,2.711162112452885253e+01
1.822793460598319371e+01,2.264734863068963122e+01,2.729761894378334119e+01
1.832838236179067692e+01,2.279101577376487953e+01,2.748381341808299538e+01
1.842906400227639097e+01,2.293489917135018530e+01,2.767020057751658157e+01
1.852997571504073804e+01,2.307899477880263461e+01,2.785677655436821709e+01
1.863111376166222755e+01,2.322329864597188021e+01,2.804353757998442731e+01
1.873247447616036609e+01,2.336780691464218762e+01,2.823047998175020012e+01
1.883405426348770817e+01,2.351251581604995522e+01,2.841760018017001244e+01
1.893584959805076906e+01,2.365742166847434191e+01,2.860489468604977503e+01
1.903785702225960819e+01,2.380252087489892787e+01,2.879236009777591221e+01
1.914007314510578084e+01,2.394780992074221260e+01,2.897999309868790263e+01
1.924249464076837057e+01,2.409328537165488271e+01,2.916779045454075003e+01
1.934511824724779316e+01,2.423894387138183504e+01,2.935574901105400869e+01
1.944794076502701330e+01,2.438478213968702235e+01,2.954386569154413067e+01
1.955095905575988624e+01,2.453079697033912154e+01,2.973213749463698363e+01
1.965417004098619458e+01,2.467698522915631543e+01,2.992056149205756910e+01
1.975757070087310652e+01,2.482334385210821992e+01,3.010913482649407413e+01
1.986115807298253699e+01,2.496986984347333305e+01,3.029785470953344984e+01
1.996492925106420913e+01,2.511656027405024716e+01,3.048671841966593377e+01
2.006888138387387244e+01,2.526341227942097944e+01,3.067572330035590511e+01
2.017301167401633322e+01,2.541042305826486469e+01,3.086486675817664960e+01
2.027731737681292046e+01,2.555758987072135469e+01,3.105414626100672848e+01
2.038179579919294682e+01,2.570491003680033870e+01,3.124355933628558191e+01
2.048644429860875604e+01,2.585238093483845390e+01,3.143310356932636651e+01
2.059126028197398384e+01,2.599999999999997513e+01,3.162277660168376059e+01
2.069624120462455252e+01,2.614776472282092712e+01,3.181257612957488590e+01
2.080138456930209045e+01,2.629567264779508662e+01,3.200249990235134590e+01
2.090668792515923968e+01,2.644372137200054951e+01,3.219254572102053658e+01
2.101214886678654636e+01,2.659190854376568680e+01,3.238271143681451747e+01
2.111776503326048271e+01,2.674023186137319996e+01,3.257299494980462384e+01
2.122353410721218836e+01,2.688868907180114931e+01,3.276339420756032439e+01
2.132945381391654394e+01,2.703727796949978668e+01,3.295390720385061201e+01
2.143552192040117177e+01,2.718599639520314426e+01,3.314453197738652079e+01
2.154173623457494102e+01,2.733484223477425701e+01,3.333526661060321317e+01
2.164809460437567168e+01,2.748381341808298473e+01,3.352610922848037944e+01
2.175459491693649028e+01,2.763290791791552437e+01,3.371705799739943643e+01
2.186123509777064200e+01,2.778212374891448277e+01,3.390811112403633842e+01
2.196801310997421197e+01,2.793145896654877447e+01,3.409926685428877136e+01
2.207492695344650357e+01,2.808091166611223599e+01,3.429052347223642272e+01
2.218197466412760122e+01,2.823047998175018947e+01,3.448187929913329697e+01
2.228915431325286534e+01,2.838016208551314890e+01,3.467333269243088978e+01
2.239646400662387293e+01,2.852995618643670284e+01,3.486488204483124775e+01
2.250390188389557622e+01,2.867986052964689847e+01,3.505652578336873404e+01
2.261146611787919625e+01,2.882987339549027794e+01,3.524826236851962591e+01
2.271915491386065611e+01,2.897999309868789197e+01,3.544009029333865612e+01
2.282696650893409185e+01,2.913021798751251623e+01,3.563200808262138963e+01
2.293489917135017109e+01,2.928054644298835285e+01,3.582401429209178190e+01
2.304295119987886409e+01,2.943097687811259178e+01,3.601610750761382462e+01
2.315112092318639014e+01,2.958150773709815340e+01,3.620828634442668914e+01
2.325940669922598403e+01,2.973213749463696942e+01,3.640054944640253609e+01
2.336780691464217341e+01,2.988286465518320512e+01,3.659289548532605352e+01
2.347631998418829369e+01,3.003368775225576215e+01,3.678532316019524018e+01
2.358494435015691693e+01,3.018460534775960369e+01,3.697783119654256012e+01
2.369367848182291780e+01,3.033561603132524809e+01,3.717041834577592851e+01
2.380252087489891366e+01,3.048671841966591955e+01,3.736308338453875422e+01
2.391147005100269141e+01,3.063791115595183001e+01,3.755582511408844226e+01
2.402052455713651469e+01,3.078919290920106633e+01,3.774864235969283044e+01
2.412968296517793476e+01,3.094056237368669926e+01,3.794153397004389916e+01
2.423894387138182083e+01,3.109201826835944260e+01,3.813449881668822883e+01
2.434830589589342154e+01,3.124355933628557125e+01,3.832753579347354389e+01
2.445776768227219833e+01,3.139518434409960790e+01,3.852064381601111620e+01
2.456732789702612507e+01,3.154689208147130586e+01,3.871382182115316795e+01
2.467698522915630122e+01,3.169868136058654784e+01,3.890706876648503254e+01
2.478673838971150900e+01,3.185055101564174151e+01,3.910038362983150506e+01
2.489658611135266142e+01,3.200249990235133168e+01,3.929376540877694168e+01
2.500652714792676079e+01,3.215452689746805248e+01,3.948721312019873153e+01
2.511656027405022940e+01,3.230663089831555368e+01,3.968072579981362935e+01
2.522668428470135282e+01,3.245881082233292858e+01,3.987430250173657242e+01
2.533689799482166549e+01,3.261106560663108667e+01,4.006794229805162644e+01
2.544720023892604743e+01,3.276339420756031018e+01,4.026164427839472637e+01
2.555758987072134047e+01,3.291579560028888096e+01,4.045540754954762264e+01
2.566806576273323870e+01,3.306826877839232992e+01,4.064923123504298985e+01
2.577862680594135369e+01,3.322081275345316698e+01,4.084311447478012980e+01
2.588927190942220946e+01,3.337342655467065811e+01,4.103705642465104830e+01
2.599999999999996092e+01,3.352610922848036523e+01,4.123105625617653658e+01
2.611081002190468325e+01,3.367885983818330686e+01,4.142511315615196565e+01
2.622170093643808286e+01,3.383167746358427763e+01,4.161922632630253815e+01
2.633267172164643100e+01,3.398456120063926988e+01,4.181339498294767765e+01
2.644372137200053174e+01,3.413751016111157810e+01,4.200761835667423583e+01
2.655484889808258231e+01,3.429052347223641561e+01,4.220189569201831858e+01
2.666605332627979408e+01,3.444360027639381627e+01,4.239622624715546095e+01
2.677733369848457556e+01,3.459673973078960785e+01,4.259060929359890224e+01
2.688868907180113510e+01,3.474994100714410905e+01,4.278504411590566292e+01
2.700011851825835762e+01,3.490320329138854305e+01,4.297953001139023144e+01
2.711162112452882766e+01,3.505652578336871983e+01,4.317406628984573302e+01
2.722319599165383508e+01,3.520990769655603003e+01,4.336865227327214711e+01
2.733484223477423924e+01,3.536334825776535240e+01,4.356328729561158042e+01
2.744655898286700690e+01,3.551684670687976109e+01,4.375797070249023335e+01
2.755834537848739174e+01,3.567040229658190498e+01,4.395270185096694604e+01
2.767020057751654960e+01,3.582401429209177479e+01,4.414748010928814637e+01
2.778212374891446856e+01,3.597768197091074427e+01,4.434230485664895127e+01
2.789411407447810731e+01,3.613140462257170071e+01,4.453717548296022244e+01
2.800617074860462452e+01,3.628518154839513699e+01,4.473209138862157630e+01
2.811829297805962469e+01,3.643901206125099179e+01,4.492705198429997182e+01
2.823047998175017526e+01,3.659289548532604641e+01,4.512205669071382630e+01
2.834273099050261635e+01,3.674683115589690630e+01,4.531710493842246024e+01
2.845504524684501746e+01,3.690081841910820515e+01,4.551219616762074338e+01
2.856742200479414961e+01,3.705485663175604572e+01,4.570732982793888510e+01
2.867986052964688071e+01,3.720894516107645700e+01,4.590250537824696409e+01
2.879236009777588734e+01,3.736308338453874711e+01,4.609772228646435366e+01
2.890491999642962284e+01,3.751727068964365941e+01,4.629298002937369461e+01
2.901753952353639576e+01,3.767150647372619687e+01,4.648827809243951492e+01
2.913021798751250557e+01,3.782579014376295135e+01,4.668361596963105598e+01
2.924295470707426858e+01,3.798012111618385944e+01,4.687899316324948984e+01
2.935574901105398382e+01,3.813449881668820751e+01,4.707440918375918670e+01
2.946860023821960795e+01,3.828892268006497801e+01,4.726986354962314607e+01
2.958150773709813564e+01,3.844339215001707544e+01,4.746535578714217962e+01
2.969447086580255757e+01,3.859790667898966632e+01,4.766088543029798785e+01
2.980748899186237466e+01,3.875246572800232059e+01,4.785645202060001679e+01
2.992056149205754068e+01,3.890706876648501833e+01,4.805205510693575377e+01
3.003368775225574439e+01,3.906171527211771632e+01,4.824769424542473217e+01
3.014686716725299931e+01,3.921640473067353838e+01,4.844336899927575502e+01
3.026009914061744510e+01,3.937113663586554679e+01,4.863907893864757881e+01
3.037338308453631086e+01,3.952591048919675387e+01,4.883482364051282332e+01
3.048671841966590890e+01,3.968072579981361514e+01,4.903060268852495085e+01
3.060010457498465186e+01,3.983558208436264891e+01,4.922641567288837905e+01
3.071354098764902218e+01,3.999047886685021780e+01,4.942226219023154243e+01
3.082702710285239789e+01,4.014541567850547921e+01,4.961814184348290979e+01
3.094056237368668860e+01,4.030039205764621357e+01,4.981405424174978691e+01
3.105414626100670006e+01,4.045540754954761553e+01,5.000999900019985489e+01
3.116777823329722352e+01,4.061046170631397700e+01,5.020597573994543694e+01
3.128145776654272225e+01,4.076555408675311298e+01,5.040198408793040130e+01
3.139518434409959013e+01,4.092068425625350869e+01,5.059802367681952973e+01
3.150895745657092206e+01,4.107585178666406733e+01,5.079409414489040842e+01
3.162277660168373217e+01,4.123105625617652237e+01,5.099019513592774899e+01
3.173664128416861985e+01,4.138629724921030828e+01,5.118632629912005427e+01
3.185055101564172375e+01,4.154157435629989692e+01,5.138248728895857198e+01
3.196450531448900989e+01,4.169688717398450706e+01,5.157867776513846536e+01
3.207850370575280152e+01,4.185223530470019426e+01,5.177489739246220068e+01
3.219254572102050105e+01,4.200761835667422162e+01,5.197114584074501664e+01
3.230663089831553236e+01,4.216303594382161180e+01,5.216742278472253957e+01
3.242075878199021588e+01,4.231848768564388763e+01,5.236372790396028876e+01
3.253492892262092084e+01,4.247397320712995139e+01,5.256006088276523514e+01
3.264914087690510058e+01,4.262949213865903886e+01,5.275642141009934249e+01
3.276339420756029597e+01,4.278504411590564871e+01,5.295280917949479260e+01
3.287768848322514970e+01,4.294062877974648984e+01,5.314922388897121408e+01
3.299202327836223958e+01,4.309624577616932584e+01,5.334566524095456685e+01
3.310639817316277345e+01,4.325189475618370949e+01,5.354213294219784558e+01
3.322081275345315277e+01,4.340757537573357894e+01,5.373862670370343153e+01
3.333526661060318474e+01,4.356328729561157331e+01,5.393514624064708585e+01
3.344975934143615603e+01,4.371903018137516028e+01,5.413169127230357702e+01
3.356429054814052648e+01,4.387480370326449730e+01,5.432826152197387160e+01
3.367885983818328555e+01,4.403060753612187739e+01,5.452485671691386671e+01
3.379346682422499271e+01,4.418644135931283756e+01,5.472147658826457217e+01
3.390811112403631711e+01,4.434230485664893706e+01,5.491812087098380601e+01
3.402279236041620436e+01,4.449819771631196375e+01,5.511478930377931107e+01
3.413751016111155678e+01,4.465411963077977475e+01,5.531148162904322874e+01
3.425226415873839869e+01,4.481007029675351561e+01,5.550819759278792276e+01
3.436705399070445566e+01,4.496604941508639541e+01,5.570493694458316725e+01
3.448187929913326144e+01,4.512205669071381209e+01,5.590169943749461368e+01
3.459673973078959364e+01,4.527809183258490577e+01,5.609848482802352976e+01
3.471163493700628067e+01,4.543415455359538413e+01,5.629529287604769650e+01
3.482656457361240854e+01,4.559024457052179002e+01,5.649212334476361264e+01
3.494152830086277817e+01,4.574636160395700557e+01,5.668897600062983599e+01
3.505652578336870562e+01,4.590250537824695698e+01,5.688585061331144033e+01
3.517155669003000895e+01,4.605867562142870497e+01,5.708274695562561618e+01
3.528662069396833800e+01,4.621487206516957258e+01,5.727966480348838019e+01
3.540171747246161971e+01,4.637109444470758746e+01,5.747660393586232885e+01
3.551684670687974688e+01,4.652734249879301842e+01,5.767356413470547238e+01
3.563200808262137542e+01,4.668361596963104887e+01,5.787054518492102062e+01
3.574720128905191530e+01,4.683991460282555153e+01,5.806754687430824191e+01
3.586242601944260855e+01,4.699623814732398586e+01,5.826456899351426699e+01
3.597768197091071585e+01,4.715258635536327603e+01,5.846161133598683790e+01
3.609296884436073327e+01,4.730895898241674757e+01,5.865867369792795216e+01
3.620828634442666072e+01,4.746535578714216541e+01,5.885575587824851596e+01
3.632363417941539296e+01,4.762177653133059607e+01,5.905285767852377177e+01
3.643901206125097048e+01,4.777822097985639971e+01,5.924997890294969238e+01
3.655441970541995289e+01,4.793468890062801080e+01,5.944711935830014937e+01
3.666985683091760251e+01,4.809118006453979177e+01,5.964427885388492001e+01
