nan,nan,nan
1.457455544344358778e+01,1.225455037659162905e+01,1.086869841391370706e+01
1.644980251161747020e+01,1.357731371728368153e+01,1.179276450734695914e+01
1.769891356187725506e+01,1.442586244101667425e+01,1.237721919552016914e+01
1.897572451116851866e+01,1.504166899101324262e+01,1.281487851201982409e+01
2.309396288569155686e+01,1.550730746850527453e+01,1.314602685731222564e+01
2.465533226792297938e+01,1.587270177246296399e+01,1.340829181918675062e+01
2.587616790673312650e+01,1.616782166484586725e+01,1.361717420316351657e+01
2.657711262498836291e+01,1.641803339982293153e+01,1.378500929495825389e+01
2.699491039483059041e+01,1.662502248044568987e+01,1.392047103207839776e+01
2.733648749468152062e+01,1.679603730823345487e+01,1.402976264939824347e+01
2.760535253882943607e+01,1.693761912295027372e+01,1.411840055535821925e+01
2.779958037718196806e+01,1.705460106364057182e+01,1.418896434379816185e+01
2.793666944943846886e+01,1.715677344755621192e+01,1.424409591010713072e+01
2.802885204463244762e+01,1.724136728539379604e+01,1.428602617464117053e+01
2.808487425741254384e+01,1.730941901511824454e+01,1.431656757599290231e+01
2.811217337745927836e+01,1.736307921978279367e+01,1.433721345934083757e+01
2.811589068502795641e+01,1.740413840532295353e+01,1.434920922636744578e+01
2.810004487604902579e+01,1.743452927862097113e+01,1.435360444150577841e+01
2.806782778770129028e+01,1.745961951304602877e+01,1.435129177368696851e+01
2.802180994759484634e+01,1.747500244665284796e+01,1.434303659397361130e+01
2.796408679310748013e+01,1.748175288674795169e+01,1.432949983489375612e+01
2.789638488070233535e+01,1.748080194205227755e+01,1.431125588589905284e+01
2.782014042601633363e+01,1.747296098761118799e+01,1.428880677794900933e+01
2.773655829449420196e+01,1.745894084262546997e+01,1.426259355282887675e+01
2.764636167357797802e+01,1.743936724324516874e+01,1.423300546854005333e+01
2.755065357210602883e+01,1.741479343553049119e+01,1.420038752281720029e+01
2.745022258459657039e+01,1.738571056441495699e+01,1.416504664637932009e+01
2.734571165770682910e+01,1.736239038425686587e+01,1.412725685933667563e+01
2.723767717805251465e+01,1.733208978543635226e+01,1.408726356994446860e+01
2.712660289202771224e+01,1.729786119812479228e+01,1.405070786022717577e+01
2.701291117271390263e+01,1.726008331185281364e+01,1.401076673921529547e+01
2.689697223046451668e+01,1.721909590147919289e+01,1.396892747350976904e+01
2.677911172206644252e+01,1.717520465517959138e+01,1.392537765370427394e+01
2.665961703435738528e+01,1.712868528875461038e+01,1.388028709635720048e+01
2.653874252362793129e+01,1.707978706853969086e+01,1.383380983124403762e+01
2.641671393691071756e+01,1.702873584137564578e+01,1.378608582285198381e+01
2.629858322734435205e+01,1.697573665165527146e+01,1.373724246839870666e+01
2.618129331396534099e+01,1.692097601260921635e+01,1.368739590625137303e+01
2.606327372935789199e+01,1.686462387389885365e+01,1.363665216272377023e+01
2.594466676828207952e+01,1.680743852607341537e+01,1.358510816054246462e+01
2.582560055937917554e+01,1.675095094560370157e+01,1.353285260844030091e+01
2.570619064765351425e+01,1.669336217378821985e+01,1.347996678951720106e+01
2.558654135517814510e+01,1.663478131264679050e+01,1.342652525431641308e+01
2.546674699423679300e+01,1.657530872093998653e+01,1.337259644988342622e+01
2.534689290419013474e+01,1.651503681718849847e+01,1.331824326853135609e+01
2.522705637437693937e+01,1.645405079430021544e+01,1.326352354444726345e+01
2.510730745456741531e+01,1.639242925838414777e+01,1.320849049749846138e+01
2.497621549665956309e+01,1.633024480116252519e+01,1.315319313177553440e+01
2.484193550070379430e+01,1.626756451398872727e+01,1.309767659423665442e+01
2.470824944393769229e+01,1.620445045038002618e+01,1.304198249808363563e+01
2.457519545864960264e+01,1.614096004307517873e+01,1.298614921489572893e+01
2.444280755955488971e+01,1.607714648253298151e+01,1.293021214030227561e+01
